"","X","ID","Name","Rating","Price","Reviewer","Review_date","word"
"174.62",174,174,"Wemyss Malts Peat Chimney, 46%",86,"54","Jonny McCormick","Spring 2016","support"
"174.65",174,174,"Wemyss Malts Peat Chimney, 46%",86,"54","Jonny McCormick","Spring 2016","improved"
"174.68",174,174,"Wemyss Malts Peat Chimney, 46%",86,"54","Jonny McCormick","Spring 2016","wemyss"
"174.72",174,174,"Wemyss Malts Peat Chimney, 46%",86,"54","Jonny McCormick","Spring 2016","bit"
"174.74",174,174,"Wemyss Malts Peat Chimney, 46%",86,"54","Jonny McCormick","Spring 2016","heft"
"174.77",174,174,"Wemyss Malts Peat Chimney, 46%",86,"54","Jonny McCormick","Spring 2016","composition"
"174.78",174,174,"Wemyss Malts Peat Chimney, 46%",86,"54","Jonny McCormick","Spring 2016","wouldn’t"
"174.80",174,174,"Wemyss Malts Peat Chimney, 46%",86,"54","Jonny McCormick","Spring 2016","amiss"
"174.81",174,174,"Wemyss Malts Peat Chimney, 46%",86,"54","Jonny McCormick","Spring 2016","37"
"175.1",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","listen"
"175.3",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","class"
"175.4",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","it’s"
"175.5",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","time"
"175.9",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","whisky"
"175.10",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","lesson"
"175.13",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","educational"
"175.14",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","blend"
"175.16",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","20"
"175.19",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","single"
"175.20",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","malt"
"175.22",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","delivers"
"175.24",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","nose"
"175.26",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","citrus"
"175.27",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","peel"
"175.28",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","honey"
"175.29",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","air"
"175.30",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","dried"
"175.31",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","ham"
"175.34",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","spices"
"175.37",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","background"
"175.39",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","delicious"
"175.41",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","orange"
"175.42",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","vanilla"
"175.43",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","sponge"
"175.44",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","raisin"
"175.45",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","cremola"
"175.46",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","foam"
"175.47",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","assuaged"
"175.49",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","plain"
"175.50",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","chocolate"
"175.52",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","black"
"175.53",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","forest"
"175.54",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","gateau"
"175.56",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","concoction"
"175.59",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","tweaked"
"175.63",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","complete"
"175.64",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","reference"
"175.65",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","series"
"175.66",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","ii"
"175.70",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","drink"
"175.76",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","makes"
"175.77",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","learning"
"175.78",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","fun"
"175.80",175,175,"Master of Malt Reference Series II, 47.5%",86,"85","Jonny McCormick","Spring 2015","56"
"176.2",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","bursting"
"176.4",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","barley"
"176.5",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","sweet"
"176.6",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","oak"
"176.9",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","butter"
"176.10",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","shortbread"
"176.13",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","charcoal"
"176.14",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","sticks"
"176.17",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","add"
"176.19",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","cool"
"176.20",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","smoke"
"176.21",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","note"
"176.23",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","taste"
"176.27",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","warm"
"176.28",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","hug"
"176.31",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","cold"
"176.32",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","morning"
"176.33",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","flavors"
"176.35",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","butter"
"176.36",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","toffee"
"176.37",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","orange"
"176.38",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","poached"
"176.39",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","pear"
"176.41",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","ginger"
"176.42",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","snaps"
"176.44",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","combine"
"176.48",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","deep"
"176.49",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","smoke"
"176.51",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","balance"
"176.53",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","harmony"
"176.54",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","continues"
"176.57",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","lengthy"
"176.58",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","finish"
"176.60",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","flavors"
"176.62",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","citrus"
"176.63",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","melon"
"176.65",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","ground"
"176.66",176,176,"Label 5 Extra Premium 12 year old, 40%",86,"25","Jonny McCormick","Spring 2015","ginger"
"177",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","nutty"
"177.1",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","nose"
"177.3",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","toasted"
"177.4",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","oak"
"177.5",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","savory"
"177.6",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","peppered"
"177.7",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","meats"
"177.9",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","traces"
"177.11",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","wood"
"177.12",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","smoke"
"177.14",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","starts"
"177.16",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","deceptively"
"177.17",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","lightweight"
"177.19",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","sweet"
"177.20",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","juicy"
"177.21",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","mandarin"
"177.24",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","takeover"
"177.26",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","sharper"
"177.27",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","citrus"
"177.28",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","elements"
"177.29",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","honey"
"177.31",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","gorgeous"
"177.32",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","silky"
"177.33",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","caramels"
"177.34",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","slink"
"177.36",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","chased"
"177.39",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","gentle"
"177.40",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","swish"
"177.42",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","spice"
"177.43",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","light"
"177.44",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","pepperiness"
"177.46",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","chocolate"
"177.47",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","notes"
"177.48",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","ushers"
"177.51",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","aromatic"
"177.52",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","finish"
"177.54",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","tasty"
"177.55",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","blend"
"177.58",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","nose"
"177.62",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","everyone’s"
"177.63",177,177," J. Mossman Platinum Crown 15 year old, 40%",86,"54","Jonny McCormick","Winter 2017","choice"
"178.2",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","bottle"
"178.3",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","shape"
"178.5",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","makes"
"178.10",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","bowling"
"178.12",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","blend"
"178.14",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","admirable"
"178.15",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","balance"
"178.18",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","fruit"
"178.21",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","smoke"
"178.24",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","nose"
"178.26",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","bonfire"
"178.27",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","smoke"
"178.29",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","matched"
"178.31",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","aromas"
"178.33",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","tarte"
"178.34",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","tartin"
"178.35",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","pecan"
"178.36",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","nut"
"178.37",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","red"
"178.38",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","apple"
"178.40",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","sultana"
"178.41",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","smooth"
"178.43",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","molten"
"178.46",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","mouth"
"178.50",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","weight"
"178.52",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","body"
"178.56",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","brother"
"178.59",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","citrus"
"178.60",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","apples"
"178.63",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","late"
"178.64",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","arrival"
"178.66",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","baked"
"178.67",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","spices"
"178.68",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","cookie"
"178.69",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","dough"
"178.71",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","mint"
"178.72",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","chocolate"
"178.75",178,178,"Grand Macnish 12 year old, 40%",86,"25","Jonny McCormick","Summer 2014","finish"
"179.2",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","eighteen"
"179.3",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","months"
"179.10",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","blended"
"179.12",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","blended"
"179.13",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","malt"
"179.14",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","scotch"
"179.15",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","whisky"
"179.16",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","shackleton"
"179.18",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","compass"
"179.19",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","box"
"179.20",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","set"
"179.24",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","fresh"
"179.25",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","direction"
"179.29",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","top"
"179.30",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","releases"
"179.33",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","likes"
"179.35",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","johnnie"
"179.36",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","walker"
"179.38",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","blue"
"179.39",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","hanger"
"179.41",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","quality"
"179.42",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","brands"
"179.45",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","likes"
"179.47",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","grant’s"
"179.50",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","rethink"
"179.55",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","tasty"
"179.56",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","balanced"
"179.57",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","complex"
"179.59",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","drinkable"
"179.61",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","water"
"179.64",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","mixer"
"179.66",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","shouldn’t"
"179.68",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","premium"
"179.69",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","whisky"
"179.70",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","justify"
"179.72",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","strength"
"179.74",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","46"
"179.75",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","abv"
"179.79",179,179,"Grant’s 18 year old Rare, 40%",86,"78","Dominic Roskrow","Spring 2013","50"
"180",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","wow"
"180.2",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","noticeable"
"180.3",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","step"
"180.6",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","quality"
"180.8",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","ballantine’s"
"180.9",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","finest"
"180.14",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","perceptibly"
"180.16",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","malt"
"180.17",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","content"
"180.20",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","mints"
"180.21",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","rolo"
"180.22",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","toffees"
"180.23",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","spring"
"180.24",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","florals"
"180.25",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","clean"
"180.27",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","creamy"
"180.30",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","wood"
"180.31",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","combine"
"180.33",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","produce"
"180.35",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","appealing"
"180.36",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","nose"
"180.38",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","sip"
"180.39",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","confirms"
"180.43",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","gorgeously"
"180.44",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","honeyed"
"180.45",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","layered"
"180.46",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","thick"
"180.48",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","creamy"
"180.50",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","heather"
"180.51",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","honey"
"180.52",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","sweet"
"180.53",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","oak"
"180.55",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","ripe"
"180.56",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","fruits"
"180.58",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","orange"
"180.60",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","mango"
"180.62",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","finish"
"180.64",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","short"
"180.65",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","drying"
"180.66",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","sweet"
"180.70",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","weak"
"180.71",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","spot"
"180.75",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","decent"
"180.76",180,180,"Ballantine’s 12 year old, 40%",86,"38","Jonny McCormick","Summer 2016","composition"
"181.2",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","introduce"
